lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
tuntematon,tuntemattomille,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
ystävä,ystäville,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,44,0,3.8066624897703196
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
rakas,rakkaille,NOUN,ADJ,,,,,True,3,1,1.3862943611198906
!,!,PUNCT,PUNCT,,,,,True,181,0,5.204006687076795
lämmin,Lämmin,ADJ,ADJ,0.369048115221242,0.9499384053242393,NUM,"NUM: 0.63, ADJ: 0.37",True,17,0,2.8903717578961645
sydän,sydän,NOUN,NOUN,0.14525063790149523,1.3134169609208424,PRON,"PRON: 0.63, ADV: 0.23, NOUN: 0.15",True,12,0,2.5649493574615367
täynnä,täynnä,ADV,ADV,0.04431265010141139,1.7551475559610141,PRON,"PRON: 0.38, VERB: 0.33, ADJ: 0.25",True,16,0,2.833213344056216
rakkaus,rakkautta,NOUN,NOUN,,,,,True,9,0,2.302585092994046
loistaa,loistaa,VERB,VERB,,,,,True,3,0,1.3862943611198906
ympärille,ympärilleen,ADV,ADV,,,,,True,9,0,2.302585092994046
joulu#valo,jouluvaloa,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
rakkaus,Rakkauden,NOUN,NOUN,,,,,True,9,0,2.302585092994046
ken,ken,PRON,PRON,,,,,True,1,0,0.6931471805599453
laittaa,laittaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,52,0,3.970291913552122
kiertää,kiertämään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,15,0,2.772588722239781
ei,ei,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
koskaan,koskaan,ADV,ADV,1.0,0.0,,ADV: 1.00,True,64,0,4.174387269895637
yksin,yksin,ADV,ADV,0.49801730229866076,1.388799943170984,PRON,"ADV: 0.50, PRON: 0.39, NOUN: 0.11",True,17,0,2.8903717578961645
jäädä,jää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,143,0,4.969813299576001
hän,hän,PRON,PRON,0.349947022434719,1.3085578204680004,PROPN,"PROPN: 0.58, PRON: 0.35",True,1168,0,7.063903961472068
pimeä,pimeään,NOUN,ADJ,,,,,False,0,1,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
se,Sen,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
mikä,minkä,PRON,PRON,0.1480032426500964,1.4249840937769436,SCONJ,"SCONJ: 0.64, CCONJ: 0.18, PRON: 0.15",True,449,0,6.1092475827643655
antaa,annat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,304,0,5.720311776607412
puhdas,puhtain,ADJ,ADJ,0.41127979130940573,1.837452302738103,PROPN,"ADJ: 0.41, PROPN: 0.28, PRON: 0.21, NUM: 0.09",True,11,0,2.4849066497880004
sydän,sydämin,NOUN,NOUN,0.14525063790149523,1.3134169609208424,PRON,"PRON: 0.63, ADV: 0.23, NOUN: 0.15",True,12,0,2.5649493574615367
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
tulla,tulee,VERB,VERB,1.0,0.0,,VERB: 1.00,True,474,0,6.163314804034641
luokse,luokses,ADV,ADV,,,,,False,0,0,0.0
aina,aina,ADV,ADV,1.0,0.0,,ADV: 1.00,True,109,0,4.700480365792417
takaisin,takaisin,ADV,ADV,0.5025415136425742,1.3866069765514422,PRON,"ADV: 0.50, PRON: 0.38, NOUN: 0.11",True,51,0,3.9512437185814275
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
”,”,PUNCT,PUNCT,,,,,True,331,0,5.805134968916488
War,War,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
is,is,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
over,over,PROPN,PROPN,,,,,True,2,0,1.0986122886681098
”,”,PUNCT,PUNCT,,,,,True,331,0,5.805134968916488
into#himoinen,Intohimoinen,ADJ,ADJ,,,,,True,1,0,0.6931471805599453
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
jälleen,jälleen,ADV,ADV,0.6310804790406258,1.1241085667059108,PRON,"ADV: 0.63, PRON: 0.33",True,39,0,3.6888794541139363
!,!,PUNCT,PUNCT,,,,,True,181,0,5.204006687076795
nykyisin,Nykyisin,ADV,ADV,0.9838564792861033,0.11920194434236203,NOUN,ADV: 0.98,True,26,0,3.295836866004329
ei,ei,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
juuri,juuri,ADV,ADV,0.7004454034901775,0.8807457597393413,PRON,"ADV: 0.70, PRON: 0.30",True,100,0,4.61512051684126
löytyä,löydy,VERB,VERB,1.0,0.0,,VERB: 1.00,True,61,0,4.127134385045092
naisten#lehti,naistenlehteä,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joka,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
ei,ei,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
sisältää,sisältäisi,VERB,VERB,1.0,0.0,,VERB: 1.00,True,33,0,3.5263605246161616
seksi#palsta,seksipalstaa,NOUN,NOUN,,,,,False,0,0,0.0
tai,tai,CCONJ,CCONJ,0.656142058238556,1.6514772197521215,PRON,"CCONJ: 0.66, PRON: 0.11, AUX: 0.10, SCONJ: 0.09",True,560,0,6.329720905522696
suhde#ongelma,suhdeongelmiin,NOUN,NOUN,,,,,False,0,0,0.0
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
se,sen,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
parantamis#vinkki,parantamisvinkkeihin,NOUN,NOUN,,,,,False,0,0,0.0
keskittyä,keskittynyttä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,26,0,3.295836866004329
artikkeli,artikkelia,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
kirja#kauppa,Kirjakauppojen,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
tarjonta,tarjonta,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
myös,myös,ADV,ADV,0.1302879988896805,1.7401988881011874,PRON,"PRON: 0.47, CCONJ: 0.30, ADV: 0.13, ADJ: 0.10",True,560,0,6.329720905522696
runsas,runsasta,ADJ,ADJ,0.6309151014482316,1.2784865595725572,PRON,"ADJ: 0.63, PRON: 0.26, NUM: 0.11",True,16,0,2.833213344056216
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
olla,on,VERB,AUX,1.0,0.0,,VERB: 1.00,True,522,1,6.259581464064923
seksi,seksi-,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
asento#opas,asento-oppaita,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
mutta,mutta,CCONJ,CCONJ,0.08441850923161365,0.938237988252665,SCONJ,"SCONJ: 0.82, CCONJ: 0.08, PRON: 0.07",True,546,0,6.304448802421981
moninkertaisesti,moninkertaisesti,ADV,ADV,,,,,False,0,0,0.0
enemmän,enemmän,ADV,ADV,0.31913563143734536,1.7737800420901466,ADJ,"ADJ: 0.36, ADV: 0.32, NOUN: 0.27",True,81,0,4.406719247264253
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
pari#suhde#opas,parisuhdeoppaita,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
ihminen,Ihmiset,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,200,0,5.303304908059076
vaatia,vaativat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,81,0,4.406719247264253
yhä,yhä,ADV,ADV,0.49330078515736664,0.9998705013202352,CCONJ,"CCONJ: 0.51, ADV: 0.49",True,40,0,3.713572066704308
hyvä,parempaa,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,348,0,5.855071922202427
seksi,seksiä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
tai,tai,CCONJ,CCONJ,0.656142058238556,1.6514772197521215,PRON,"CCONJ: 0.66, PRON: 0.11, AUX: 0.10, SCONJ: 0.09",True,560,0,6.329720905522696
vastaavasti,vastaavasti,ADV,ADV,,,,,True,5,0,1.791759469228055
haluta,haluaisivat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,235,0,5.4638318050256105
kuulla,kuulla,VERB,VERB,1.0,0.0,,VERB: 1.00,True,66,0,4.204692619390966
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
vähä,vähemmälläkin,ADJ,ADJ,,,,,True,8,0,2.1972245773362196
seksi,seksillä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
selvitä,selviää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,24,0,3.2188758248682006
tämä,tästä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
elämä,elämästä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,98,0,4.59511985013459
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
hän,He,PRON,PRON,0.349947022434719,1.3085578204680004,PROPN,"PROPN: 0.58, PRON: 0.35",True,1168,0,7.063903961472068
hakea,hakevat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,31,0,3.4657359027997265
tämä,näitä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
tieto,tietoja,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,191,0,5.2574953720277815
kirja,kirjoista,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,49,0,3.912023005428146
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
lukea,lukevat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,82,0,4.418840607796598
kumppani,kumppanilleen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,16,0,2.833213344056216
se,niitä,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
kohta,kohtia,NOUN,NOUN,0.1216881247027442,0.5341939393057719,SYM,"SYM: 0.88, NOUN: 0.12",True,129,0,4.867534450455582
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,jossa,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
käsitellä,käsitellään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,74,0,4.31748811353631
juuri,juuri,ADV,ADV,0.7004454034901775,0.8807457597393413,PRON,"ADV: 0.70, PRON: 0.30",True,100,0,4.61512051684126
hän,heidän,PRON,PRON,0.349947022434719,1.3085578204680004,PROPN,"PROPN: 0.58, PRON: 0.35",True,1168,0,7.063903961472068
toive,toivettaan,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
pari#suhde#kirja,Parisuhdekirjoissa,NOUN,NOUN,,,,,False,0,0,0.0
yrittää,yritetään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,75,0,4.330733340286331
selittää,selittää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,19,0,2.995732273553991
mies,miesten,NOUN,NOUN,0.1787134418410482,0.6772544318453793,PRON,"PRON: 0.82, NOUN: 0.18",True,227,0,5.429345628954441
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
nainen,naisten,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,156,0,5.056245805348308
tunne#maailma,tunnemaailman,NOUN,NOUN,,,,,False,0,0,0.0
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
kokemus,kokemusten,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,35,0,3.58351893845611
ero,eroja,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
yrittää,yritetään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,75,0,4.330733340286331
yhdistää,yhdistää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,16,0,2.833213344056216
se,niitä,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
ehdottaa,ehdottaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,32,0,3.4965075614664802
kompromissi,kompromisseja,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
ainakin,ainakin,ADV,ADV,0.22480192009480357,1.835706042613571,PRON,"PRON: 0.40, SCONJ: 0.32, ADV: 0.22",True,61,0,4.127134385045092
näin,näin,ADV,ADV,0.6780184531162199,0.9798282335726209,PRON,"ADV: 0.68, PRON: 0.31",True,99,0,4.605170185988092
päällinen,päällisin,ADJ,ADJ,,,,,False,0,0,0.0
puoli,puolin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,67,0,4.219507705176107
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
selailla,Selailen,VERB,VERB,,,,,False,0,0,0.0
joskus,joskus,ADV,ADV,1.0,0.0,,ADV: 1.00,True,52,0,3.970291913552122
tämä,näitä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
opas,oppaita,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
ihan,ihan,ADV,ADV,1.0,0.0,,ADV: 1.00,True,134,0,4.90527477843843
se,senkin,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
vuoksi,vuoksi,ADP,ADP,1.0,0.0,,ADP: 1.00,True,95,0,4.564348191467836
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
yrittää,yritän,VERB,VERB,1.0,0.0,,VERB: 1.00,True,75,0,4.330733340286331
saada,saada,VERB,VERB,1.0,0.0,,VERB: 1.00,True,599,0,6.396929655216146
joku,jonkun,PRON,PRON,0.39914682432592635,1.59150921098447,PROPN,"PROPN: 0.45, PRON: 0.40, ADV: 0.09, NOUN: 0.05",True,99,0,4.605170185988092
vinkki,vinkin,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
seuraava,seuraavaksi,ADJ,ADV,0.22246896835243013,1.5027314833801078,PRON,"PRON: 0.60, ADJ: 0.22, PROPN: 0.15",True,80,1,4.394449154672439
aihe,aiheeksi,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
seksi,Seksistä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
löytyä,löytyy,VERB,VERB,1.0,0.0,,VERB: 1.00,True,61,0,4.127134385045092
varmasti,varmasti,ADV,ADV,1.0,0.0,,ADV: 1.00,True,44,0,3.8066624897703196
asia,asioita,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,212,0,5.3612921657094255
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joita,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
ei,emme,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
olla,ole,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
käsitellä,käsitelleet,VERB,VERB,1.0,0.0,,VERB: 1.00,True,74,0,4.31748811353631
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
pari#suhde,parisuhteista,NOUN,NOUN,,,,,False,0,0,0.0
puhua,puhumattakaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,98,0,4.59511985013459
!,!,PUNCT,PUNCT,,,,,True,181,0,5.204006687076795
olla,Olen,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
monesti,monesti,ADV,ADV,,,,,True,4,0,1.6094379124341003
aikaisemmin,aikaisemmin,ADV,ADV,0.1435031104771644,1.9034304332974536,AUX,"AUX: 0.52, PRON: 0.19, ADV: 0.14, NOUN: 0.08, PROPN: 0.06",True,23,0,3.1780538303479458
sanoa,sanonut,VERB,VERB,1.0,0.0,,VERB: 1.00,True,254,0,5.541263545158426
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
ei,en,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
haluta,halua,VERB,VERB,1.0,0.0,,VERB: 1.00,True,235,0,5.4638318050256105
puhua,puhua,VERB,VERB,1.0,0.0,,VERB: 1.00,True,98,0,4.59511985013459
rakkaus,rakkaudesta,NOUN,NOUN,,,,,True,9,0,2.302585092994046
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
sillä,sillä,SCONJ,SCONJ,0.7399146090813644,1.1512183026277163,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.06",True,123,0,4.820281565605037
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
vaikea,vaikea,ADJ,ADJ,0.7207081974028842,1.2914823686117671,ADV,"ADJ: 0.72, ADV: 0.11, VERB: 0.10, NOUN: 0.07",True,43,0,3.784189633918261
aihe,aihe,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
minä,Minua,PRON,PRON,0.617914425240303,1.5040621801581067,ADV,"PRON: 0.62, ADV: 0.19, PROPN: 0.13, NOUN: 0.05",True,885,0,6.786716950605081
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
usein,usein,ADV,ADV,0.9837393484439736,0.11989584076296089,NOUN,ADV: 0.98,True,82,0,4.418840607796598
syyttää,syytetty,VERB,VERB,1.0,0.0,,VERB: 1.00,True,18,0,2.9444389791664403
tämä,tästä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
väittää,väitetty,VERB,VERB,1.0,0.0,,VERB: 1.00,True,16,0,2.833213344056216
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
ei,en,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
arvostaa,arvostaisi,VERB,VERB,,,,,True,7,0,2.0794415416798357
rakkaus,rakkautta,NOUN,NOUN,,,,,True,9,0,2.302585092994046
verrata,verrattuna,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
seksi,seksiin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
se,Se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
ei,ei,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
pitää,pidä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,226,0,5.424950017481403
paikka,paikkaansa,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,98,0,4.59511985013459
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
seksi,seksistä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
vain,vain,ADV,ADV,0.2393326730621511,1.7462986381671977,PRON,"PRON: 0.39, CCONJ: 0.33, ADV: 0.24",True,276,0,5.6240175061873385
niin,niin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,324,0,5.783825182329737
paljon,paljon,ADV,ADV,0.071801192580726,1.7690582070830525,PRON,"PRON: 0.59, ADJ: 0.16, NUM: 0.12, ADV: 0.07",True,140,0,4.948759890378168
helppo,helpompi,ADJ,ADJ,0.797753217117164,1.015208608035321,ADV,"ADJ: 0.80, ADV: 0.11, NOUN: 0.07",True,37,0,3.6375861597263857
kirjoittaa,kirjoittaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,73,0,4.30406509320417
ymmärrettävästi,ymmärrettävästi,ADV,ADV,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
sillä,sillä,SCONJ,SCONJ,0.7399146090813644,1.1512183026277163,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.06",True,123,0,4.820281565605037
vaikka,vaikka,SCONJ,SCONJ,0.7392312654055484,1.1559382619963747,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,152,0,5.030437921392435
seksi,seksikin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
tunne#asia,tunneasia,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
niin,niin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,324,0,5.783825182329737
rakkaus,rakkaus,NOUN,NOUN,,,,,True,9,0,2.302585092994046
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
ihan,ihan,ADV,ADV,1.0,0.0,,ADV: 1.00,True,134,0,4.90527477843843
pelkästään,pelkästään,ADV,ADV,0.4545256210938469,1.1531335362480812,CCONJ,"CCONJ: 0.52, ADV: 0.45",True,12,0,2.5649493574615367
sitä,sitä,ADV,PRON,,,,,True,14,1,2.70805020110221
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
olla,On,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
helppo,helpompi,ADJ,ADJ,0.797753217117164,1.015208608035321,ADV,"ADJ: 0.80, ADV: 0.11, NOUN: 0.07",True,37,0,3.6375861597263857
määritellä,määritellä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,44,0,3.8066624897703196
esimerkiksi,esimerkiksi,ADV,ADV,0.0410470969655352,1.8691053431244393,PRON,"PRON: 0.46, CCONJ: 0.28, ADJ: 0.17",True,132,0,4.890349128221754
hyvä,hyvää,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,348,0,5.855071922202427
seksi,seksiä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
kuin,kuin,SCONJ,SCONJ,0.0,1.5657763208605415,CCONJ,"CCONJ: 0.65, PRON: 0.17, AUX: 0.11",True,394,0,5.978885764901122
