row_idx,lexunit,primary_cluster,clusters_above_threshold
1911,"('orientation', 'NOUN')",6,"[(6, 0.40536134286222936), (11, 0.37201234254817556)]"
1913,"('originaire', 'ADJ')",1,"[(1, 0.34378139896414317), (10, 0.16653366271476752)]"
1915,"('origine', 'NOUN')",6,"[(6, 0.6916839773263899), (11, 0.1899684993398177)]"
1917,"('otage', 'NOUN')",3,"[(3, 0.627817260726468), (9, 0.19408841898398746)]"
1918,"('ou', 'CCONJ')",2,"[(2, 0.3202327585514657), (7, 0.11955529941483763)]"
1920,"('ouest', 'NOUN')",9,"[(3, 0.18311680760204746), (6, 0.12830086446345626), (9, 0.43485220436550887)]"
1921,"('outil', 'NOUN')",3,"[(3, 0.45374489793567524), (9, 0.315042152885834), (11, 0.10969282727465356)]"
1924,"('ouverture', 'NOUN')",6,"[(6, 0.7055989724700147), (11, 0.16493025507936857)]"
1925,"('ouvrage', 'NOUN')",9,"[(3, 0.41326202875538626), (9, 0.4455978120214783)]"
1926,"('ouvrier', 'NOUN')",3,"[(3, 0.533894534227542), (9, 0.12200285366193117), (11, 0.14572407638930082)]"
1928,"('où', 'PRON')",7,"[(2, 0.10570270984210066), (7, 0.26132326421785756)]"
1929,"('page', 'NOUN')",11,"[(6, 0.27284028500555857), (11, 0.5612476176387792)]"
1930,"('pain', 'NOUN')",3,"[(3, 0.4903658539824006), (9, 0.34621601236268024)]"
1931,"('paix', 'NOUN')",6,"[(6, 0.6686985639749042), (11, 0.15759810284730447)]"
1933,"('pape', 'NOUN')",9,"[(3, 0.12602033341474037), (9, 0.7093129205671234)]"
1934,"('papier', 'NOUN')",9,"[(3, 0.23874872152094423), (9, 0.5841833454459516)]"
1935,"('papillon', 'NOUN')",9,"[(3, 0.2415296074626849), (9, 0.45706747449580304), (11, 0.1010220098006599)]"
1936,"('par', 'ADP')",2,"[(2, 0.38135035777977855), (7, 0.10107840871428174)]"
1937,"('parallèle', 'NOUN')",9,"[(3, 0.19864196514985924), (6, 0.1705196765030657), (9, 0.3421686397518008), (11, 0.12250969269283268)]"
1941,"('parcours', 'NOUN')",3,"[(3, 0.4245599508020416), (9, 0.39681323627960763)]"
1942,"('parent', 'NOUN')",3,"[(3, 0.4433379703685706), (9, 0.13648234024426448), (11, 0.16304498433289585)]"
1947,"('parking', 'NOUN')",9,"[(3, 0.12126161169076868), (9, 0.7514959006976711)]"
1951,"('parmi', 'ADP')",2,"[(2, 0.22392437721297506), (4, 0.11777593598890898), (7, 0.1087428322823493)]"
1952,"('paroisse', 'NOUN')",11,"[(6, 0.34511888700290994), (11, 0.5181141176514567)]"
1953,"('parole', 'NOUN')",11,"[(6, 0.17464723114697683), (11, 0.7108564281428427)]"
1954,"('part', 'NOUN')",6,"[(6, 0.7247075244133886), (11, 0.1612904613574582)]"
1956,"('partenaire', 'NOUN')",3,"[(3, 0.459378621875438), (9, 0.3823860256454416)]"
1957,"('partenariat', 'NOUN')",9,"[(3, 0.38534795820192136), (9, 0.3858746118602652)]"
1959,"('participation', 'NOUN')",6,"[(6, 0.6252269912483842), (11, 0.20926845911313288)]"
1961,"('particularité', 'NOUN')",6,"[(6, 0.4692714302199331), (11, 0.35230757207796876)]"
1964,"('partie', 'NOUN')",6,"[(6, 0.5089927207605154), (11, 0.28482077509645204)]"
1967,"('partisan', 'NOUN')",3,"[(3, 0.4732905711250499), (9, 0.17055630715685505), (11, 0.15476503654012375)]"
1972,"('passe', 'NOUN')",11,"[(3, 0.1483782678644864), (6, 0.21892615911605645), (11, 0.40156555051499426)]"
1974,"('passé', 'NOUN')",9,"[(3, 0.10951669526811686), (9, 0.7042485288901567)]"
1975,"('patient', 'NOUN')",3,"[(3, 0.5407070457599404), (9, 0.16359731202855887), (11, 0.15630269098850613)]"
1976,"('patrimoine', 'NOUN')",9,"[(3, 0.15105779203081537), (9, 0.6864405945499478)]"
1977,"('patron', 'NOUN')",9,"[(3, 0.172730424892143), (9, 0.609505708513542)]"
1978,"('pauvre', 'ADJ')",1,"[(1, 0.2669451080572726), (3, 0.17688768693255344), (10, 0.16489524401229283)]"
1979,"('pavillon', 'NOUN')",9,"[(3, 0.1457646428536259), (9, 0.7527567027725494)]"
1981,"('pays', 'NOUN')",9,"[(3, 0.3103430016972422), (9, 0.6171295668542381)]"
1982,"('paysage', 'NOUN')",3,"[(3, 0.5550926850363617), (9, 0.3153919185546727)]"
1983,"('peine', 'NOUN')",6,"[(6, 0.5886080393638796), (11, 0.26352285253323743)]"
1984,"('peintre', 'NOUN')",9,"[(3, 0.27799992076869906), (9, 0.5930415538919551)]"
1988,"('pensée', 'NOUN')",6,"[(6, 0.7764059931114922), (11, 0.16550071925482113)]"
1994,"('personnage', 'NOUN')",9,"[(3, 0.1686764804276926), (9, 0.7557365108004049)]"
1995,"('personnalité', 'NOUN')",6,"[(6, 0.4004174828744127), (11, 0.3873957384722376)]"
1996,"('personne', 'NOUN')",11,"[(6, 0.10434237174592707), (11, 0.7773465636936839)]"
1997,"('personne', 'PRON')",7,"[(3, 0.10933120865723958), (7, 0.15009276182783718)]"
2000,"('perspective', 'NOUN')",6,"[(6, 0.5983085490839845), (11, 0.256697519419464)]"
2001,"('perte', 'NOUN')",6,"[(6, 0.5205575780165288), (11, 0.40826137996239575)]"
2005,"('peu', 'PRON')",10,"[(3, 0.11116445124487348), (7, 0.1015831050275839), (10, 0.1656669157285475)]"
2008,"('peur', 'NOUN')",6,"[(6, 0.554333902130233), (11, 0.22317624422351012)]"
2010,"('phase', 'NOUN')",6,"[(6, 0.7616938786185027), (11, 0.17461274564526977)]"
2011,"('philosophe', 'NOUN')",9,"[(3, 0.29110432661399294), (9, 0.564465564759347)]"
2012,"('philosophie', 'NOUN')",6,"[(6, 0.7530477716372479), (11, 0.13720585059084187)]"
2013,"('photo', 'NOUN')",11,"[(6, 0.1814396187091894), (11, 0.6985613539217812)]"
2014,"('photographe', 'NOUN')",9,"[(3, 0.32449849681087917), (9, 0.42157488583004044)]"
2015,"('photographie', 'NOUN')",6,"[(6, 0.5512145310350758), (11, 0.34404359374615967)]"
2017,"('physique', 'NOUN')",5,"[(5, 0.28271323139016324), (6, 0.17090374941845143), (11, 0.11611725261051052)]"
2018,"('phénomène', 'NOUN')",9,"[(3, 0.1354545548135607), (9, 0.7661877012313869)]"
2019,"('piano', 'NOUN')",3,"[(3, 0.28134697310740364), (5, 0.14290663750066565), (9, 0.21925352294816158)]"
2020,"('pied', 'NOUN')",3,"[(3, 0.8069718038042549), (9, 0.12531263670298667)]"
2021,"('pierre', 'NOUN')",11,"[(6, 0.36685315003526486), (11, 0.40127112161344686)]"
2022,"('pilier', 'NOUN')",3,"[(3, 0.7201799089640853), (9, 0.15181937045378852)]"
2023,"('pilote', 'NOUN')",9,"[(3, 0.4145720171400562), (9, 0.48691268359183953)]"
2024,"('piscine', 'NOUN')",6,"[(6, 0.7604768208195839), (11, 0.15477543371924501)]"
2025,"('piste', 'NOUN')",11,"[(6, 0.4396439619192181), (11, 0.5176403584118389)]"
2026,"('pizza', 'NOUN')",11,"[(6, 0.13008587263238458), (11, 0.7314029847167206)]"
2028,"('place', 'NOUN')",6,"[(6, 0.6498337151686487), (11, 0.21004823832998246)]"
2030,"('plage', 'NOUN')",6,"[(6, 0.6504137959211438), (11, 0.2765211121578417)]"
2031,"('plaine', 'NOUN')",11,"[(6, 0.345865817553735), (11, 0.5681488288508886)]"
2032,"('plainte', 'NOUN')",6,"[(6, 0.3985183557580789), (11, 0.3240575545884197)]"
2033,"('plaisir', 'NOUN')",3,"[(3, 0.3963863050220353), (9, 0.26684728748263475)]"
2035,"('plante', 'NOUN')",11,"[(6, 0.1345815638657397), (11, 0.7492022871615708)]"
2036,"('plaque', 'NOUN')",6,"[(6, 0.566318173426096), (11, 0.26570768648023496)]"
2037,"('plat', 'ADJ')",0,"[(0, 0.569199839239966), (1, 0.23437212175050687)]"
2038,"('plat', 'NOUN')",3,"[(3, 0.5034040880938712), (9, 0.24376464678011597), (11, 0.11935927785862116)]"
2040,"('plein', 'ADJ')",2,"[(1, 0.2155561830258281), (2, 0.3697473996206944)]"
2041,"('pluie', 'NOUN')",11,"[(6, 0.2363910420371834), (11, 0.6394125516845145)]"
2042,"('plupart', 'NOUN')",6,"[(6, 0.4670037908442574), (9, 0.1250201289155529), (11, 0.23446923617401894)]"
2043,"('plus', 'ADV')",7,"[(2, 0.13272861891694626), (7, 0.3565725807591325)]"
2044,"('plus', 'PRON')",10,"[(3, 0.13222685643887983), (10, 0.1534819903999247), (11, 0.10413363323796924)]"
2046,"('plusieurs', 'PRON')",3,"[(3, 0.13908214276840375), (10, 0.1349411508774549), (11, 0.11541166980367709)]"
2048,"('poids', 'NOUN')",9,"[(3, 0.22940580168951308), (9, 0.6620556253568677)]"
2049,"('point', 'NOUN')",3,"[(3, 0.8097314912691912), (9, 0.13319229854310954)]"
2050,"('pointe', 'NOUN')",6,"[(6, 0.616810151920984), (11, 0.17701276490463258)]"
2051,"('poisson', 'NOUN')",3,"[(3, 0.7221209334947426), (9, 0.16179182813125073)]"
2052,"('police', 'NOUN')",6,"[(6, 0.7199059113340422), (11, 0.1476049223022822)]"
2054,"('policier', 'NOUN')",3,"[(3, 0.3827421310097383), (9, 0.24430206691051098), (11, 0.14063227095681993)]"
2056,"('politique', 'NOUN')",6,"[(6, 0.8110521325382264), (11, 0.14608877157248912)]"
2057,"('pollution', 'NOUN')",6,"[(6, 0.7817482694305123), (11, 0.12051369757781569)]"
2060,"('populaire', 'ADJ')",1,"[(0, 0.4225535661329377), (1, 0.47190500370720795)]"
2061,"('population', 'NOUN')",6,"[(6, 0.6863976044451952), (11, 0.22355387034929658)]"
2063,"('porte', 'NOUN')",11,"[(6, 0.13958249134522818), (11, 0.8325122980372701)]"
2064,"('porte-parole', 'NOUN')",9,"[(3, 0.10989711682509809), (9, 0.6773813283882699)]"
2067,"('portée', 'NOUN')",6,"[(6, 0.6209404374771176), (11, 0.19460489724959956)]"
2069,"('positif', 'ADJ')",1,"[(0, 0.17248513042316574), (1, 0.611339627274962)]"
2070,"('position', 'NOUN')",6,"[(6, 0.6895221049666781), (11, 0.2509709259870578)]"
2071,"('possession', 'NOUN')",6,"[(6, 0.5135692633796807), (11, 0.2525149963675126)]"
2072,"('possibilité', 'NOUN')",6,"[(6, 0.4356551499615399), (11, 0.3600275586811741)]"
2073,"('possible', 'ADJ')",10,"[(1, 0.19493682755916922), (10, 0.3945492855266817)]"
2075,"('poste', 'NOUN')",9,"[(3, 0.101216773383027), (9, 0.7944537548720858)]"
2076,"('potentiel', 'NOUN')",9,"[(3, 0.16160881634775845), (9, 0.6127648474805308)]"
2077,"('poule', 'NOUN')",6,"[(6, 0.42362118561385687), (11, 0.3626792522230731)]"
2078,"('pour', 'ADP')",2,"[(2, 0.37271386785072763), (7, 0.15481336012653166)]"
2080,"('poursuite', 'NOUN')",6,"[(6, 0.5814294666664259), (11, 0.30242656998244394)]"
2086,"('poème', 'NOUN')",3,"[(3, 0.4072571060517913), (9, 0.25876873424094465), (11, 0.1198667782226592)]"
2087,"('poète', 'NOUN')",9,"[(3, 0.24243554624718996), (9, 0.5944483729613697)]"
2088,"('poésie', 'NOUN')",6,"[(6, 0.6164657382420996), (11, 0.23507432020365654)]"
2089,"('pratique', 'NOUN')",11,"[(6, 0.2866510924290019), (11, 0.6781526238562489)]"
2093,"('première', 'NOUN')",6,"[(6, 0.4596908233286876), (11, 0.22238274925638818)]"
2096,"('presse', 'NOUN')",6,"[(5, 0.14570879867500464), (6, 0.3689148868239864), (11, 0.1724136325353345)]"
2097,"('pression', 'NOUN')",6,"[(6, 0.644479191757141), (11, 0.2599947961501348)]"
2098,"('prestation', 'NOUN')",11,"[(6, 0.24786076790771677), (11, 0.6445281078455503)]"
2099,"('preuve', 'NOUN')",6,"[(6, 0.38486871962932545), (11, 0.31291535639936147)]"
2102,"('princesse', 'NOUN')",6,"[(6, 0.5144081764540487), (11, 0.20248830329692133)]"
2103,"('principal', 'ADJ')",2,"[(0, 0.20680251716295225), (1, 0.24946208764938654), (2, 0.2604383566743277)]"
2105,"('principe', 'NOUN')",3,"[(3, 0.46902507504604646), (9, 0.4407780754711072)]"
2106,"('printemps', 'NOUN')",9,"[(3, 0.14574333443123783), (9, 0.7109382563049925)]"
2107,"('priorité', 'NOUN')",6,"[(6, 0.4223593622044527), (11, 0.3242752020608056)]"
2108,"('prise', 'NOUN')",6,"[(6, 0.5655572048759818), (11, 0.3349221425030502)]"
2109,"('prison', 'NOUN')",6,"[(5, 0.1625189476925735), (6, 0.34327858222037794), (11, 0.19150847326145387)]"
2110,"('prisonnier', 'NOUN')",3,"[(3, 0.660826832289207), (9, 0.13666335048575198)]"
2114,"('prière', 'NOUN')",6,"[(6, 0.48892642174217354), (11, 0.41035905206652457)]"
2115,"('probable', 'ADJ')",10,"[(1, 0.24273975839910392), (10, 0.24995506913175236)]"
2117,"('problème', 'NOUN')",9,"[(3, 0.3361098901039858), (9, 0.5020551165847983)]"
2119,"('prochain', 'ADJ')",0,"[(0, 0.4975589256104833), (1, 0.21309179159722866), (2, 0.10276415154884727)]"
2120,"('proche', 'ADJ')",1,"[(1, 0.6201520927975012), (10, 0.10051500610736723)]"
2124,"('procédure', 'NOUN')",11,"[(6, 0.23227606302685663), (11, 0.709236458863487)]"
2125,"('procédé', 'NOUN')",9,"[(3, 0.16441497695881058), (9, 0.6437227190602541)]"
2126,"('producteur', 'NOUN')",3,"[(3, 0.5727395487689957), (9, 0.3110801332945245)]"
2129,"('produit', 'NOUN')",3,"[(3, 0.7316595099405905), (9, 0.15023904970365365)]"
2130,"('professeur', 'NOUN')",3,"[(3, 0.44494379591723393), (9, 0.3225903434693585)]"
2131,"('professionnalisme', 'NOUN')",9,"[(3, 0.16467748751857994), (9, 0.6121430210507267)]"
2133,"('professionnel', 'NOUN')",3,"[(3, 0.7267179401588185), (9, 0.10134363574455023)]"
2134,"('profit', 'NOUN')",9,"[(3, 0.11730686113605626), (9, 0.7368121014878817)]"
2136,"('profond', 'ADJ')",1,"[(0, 0.17872854674746824), (1, 0.6095783460599948)]"
2137,"('profondeur', 'NOUN')",6,"[(6, 0.4695078389533931), (11, 0.28159616396508197)]"
2140,"('progrès', 'NOUN')",3,"[(3, 0.44168324892856925), (9, 0.3100366821014207), (11, 0.12490971385584128)]"
2144,"('promotion', 'NOUN')",6,"[(6, 0.7042149853408517), (11, 0.16248840249825391)]"
2147,"('proportion', 'NOUN')",11,"[(6, 0.18788051266582562), (11, 0.6648716646843696)]"
2148,"('propos', 'NOUN')",3,"[(3, 0.5126113206923761), (9, 0.17710809990234144)]"
2150,"('proposition', 'NOUN')",6,"[(6, 0.5495284141123362), (11, 0.30942417329300154)]"
2151,"('propre', 'ADJ')",2,"[(1, 0.20114962561536953), (2, 0.270337696708708)]"
2152,"('propriétaire', 'NOUN')",3,"[(3, 0.5143033491624069), (9, 0.27173922263448574)]"
2153,"('propriété', 'NOUN')",11,"[(6, 0.34464020163597525), (11, 0.5858995992522457)]"
2154,"('protection', 'NOUN')",6,"[(6, 0.8275954421269373), (11, 0.10228268380591049)]"
2156,"('protocole', 'NOUN')",3,"[(3, 0.47619711903499873), (9, 0.38965159774047464)]"
2158,"('protéine', 'NOUN')",6,"[(6, 0.542413811927343), (11, 0.2797335675662847)]"
2161,"('province', 'NOUN')",6,"[(6, 0.6429529187928419), (11, 0.20089501726954265)]"
2163,"('proximité', 'NOUN')",6,"[(6, 0.48155052664897097), (11, 0.1944782919196145)]"
2164,"('près', 'ADV')",7,"[(7, 0.1578704514461424), (8, 0.10663352957068761), (10, 0.1396039340908101)]"
2165,"('près', 'PRON')",10,"[(3, 0.13523411993665416), (10, 0.1401172881326629), (11, 0.10193182794388554)]"
2167,"('précipitation', 'NOUN')",11,"[(3, 0.11155625873082042), (6, 0.12532359744713623), (11, 0.5515220722741635)]"
2168,"('précis', 'ADJ')",0,"[(0, 0.8184366921143297), (1, 0.1210416769738344)]"
2170,"('précédent', 'ADJ')",0,"[(0, 0.7089962088273711), (1, 0.13660386312276646)]"
2173,"('préparation', 'NOUN')",6,"[(6, 0.7196323872091881), (11, 0.1722920350546665)]"
2175,"('présence', 'NOUN')",6,"[(6, 0.7794874618343841), (11, 0.12634816014690067)]"
2176,"('présent', 'ADJ')",10,"[(1, 0.19520328990112834), (10, 0.43916759437683045)]"
2177,"('présentation', 'NOUN')",6,"[(6, 0.6430341269008166), (11, 0.17933737750017342)]"
2180,"('présidence', 'NOUN')",6,"[(6, 0.7808473733712942), (11, 0.12280969139218664)]"
2182,"('présidente', 'NOUN')",6,"[(6, 0.407873176477239), (9, 0.11373210876699849), (11, 0.20423620059350697)]"
2183,"('présidentiel', 'ADJ')",0,"[(0, 0.49805149340312693), (1, 0.1305941019945808)]"
2188,"('prêt', 'ADJ')",10,"[(1, 0.16547175293695707), (10, 0.3347511791678673)]"
2190,"('prêtre', 'NOUN')",9,"[(3, 0.24551452399076545), (9, 0.6224038128162428)]"
2191,"('psychologie', 'NOUN')",6,"[(6, 0.7574764345270375), (11, 0.1286240962539165)]"
2194,"('publication', 'NOUN')",11,"[(6, 0.4509878995223712), (11, 0.4982638479789325)]"
2195,"('publicité', 'NOUN')",6,"[(6, 0.6660689334727317), (11, 0.1499032555703219)]"
2197,"('puis', 'CCONJ')",7,"[(2, 0.1766261966666088), (7, 0.23525465172943186)]"
2198,"('puisque', 'SCONJ')",7,"[(2, 0.12468429021723963), (7, 0.30977070447558014)]"
2199,"('puissance', 'NOUN')",6,"[(6, 0.7838836423564329), (11, 0.18350178875990505)]"
2200,"('puissant', 'ADJ')",1,"[(1, 0.40147280376882183), (2, 0.22815325506339312)]"
2201,"('pur', 'ADJ')",1,"[(0, 0.10514353859403812), (1, 0.5495643293932915), (2, 0.10622938637154608)]"
2202,"('pèlerin', 'NOUN')",3,"[(3, 0.46539618823936374), (9, 0.19232675452499085), (11, 0.12781984145938882)]"
2203,"('père', 'NOUN')",9,"[(3, 0.22893538326846907), (6, 0.1068917723148537), (9, 0.4267562134865988)]"
2205,"('pétrole', 'NOUN')",9,"[(3, 0.22876857673778006), (9, 0.3747677066224682)]"
2207,"('pêche', 'NOUN')",6,"[(6, 0.6354218897809581), (11, 0.1607670163180515)]"
2208,"('qualification', 'NOUN')",6,"[(6, 0.6137134144462971), (11, 0.2368509258560058)]"
2210,"('qualité', 'NOUN')",6,"[(6, 0.7865595765949874), (11, 0.12457295175403675)]"
2211,"('quand', 'SCONJ')",7,"[(2, 0.10288763970391816), (7, 0.293988190743167)]"
2212,"('quantité', 'NOUN')",6,"[(6, 0.45518962038741656), (11, 0.4060876621850745)]"
2213,"('quart', 'NOUN')",9,"[(3, 0.2802708857883879), (9, 0.46136980877503164)]"
2216,"('quatrième', 'ADJ')",2,"[(1, 0.1415170430312942), (2, 0.4190017773980171)]"
2217,"('que', 'ADV')",7,"[(2, 0.14130666559979946), (7, 0.3392493937422599)]"
2219,"('que', 'SCONJ')",7,"[(2, 0.13290162745926581), (7, 0.3975507360072768)]"
2220,"('quel', 'ADJ')",10,"[(1, 0.1134956195645608), (3, 0.10282094321013288), (10, 0.3154965397481363)]"
2222,"(""quelqu'un"", 'PRON')",3,"[(3, 0.18104627059160974), (9, 0.11348376436821853), (10, 0.15478200520902088)]"
2224,"('question', 'NOUN')",6,"[(6, 0.7527750074386804), (11, 0.21572196308863226)]"
2225,"('queue', 'NOUN')",6,"[(6, 0.5265663020382739), (11, 0.27216962745429724)]"
2228,"('quoi', 'PRON')",7,"[(3, 0.10864655401864992), (5, 0.11104614655701045), (7, 0.15508255704825505)]"
2229,"('quotidien', 'NOUN')",9,"[(3, 0.11046430432014626), (9, 0.8233477007878226)]"
2231,"('race', 'NOUN')",11,"[(6, 0.4103971070686361), (11, 0.49024484192708384)]"
2234,"('radio', 'NOUN')",6,"[(6, 0.7417066054096932), (11, 0.16330016856280874)]"
2235,"('raison', 'NOUN')",6,"[(6, 0.46863843481330014), (11, 0.4491817542161899)]"
2236,"('raisonnable', 'ADJ')",1,"[(1, 0.3784790529864302), (3, 0.11254604418797164), (10, 0.18615230656755144)]"
2238,"('rang', 'NOUN')",9,"[(3, 0.11536074230915723), (9, 0.8022003808845609)]"
2242,"('rapport', 'NOUN')",9,"[(3, 0.33303833182568277), (9, 0.49598453717057195)]"
2245,"('rare', 'ADJ')",1,"[(1, 0.4625383240354528), (3, 0.10240347990592633), (10, 0.12799552695479938)]"
2249,"('recensement', 'NOUN')",9,"[(3, 0.20982073268508125), (9, 0.5054353460150666)]"
2250,"('recette', 'NOUN')",11,"[(6, 0.2517105564464776), (11, 0.47649047617812557)]"
2252,"('recherche', 'NOUN')",6,"[(6, 0.6598695571585275), (11, 0.2849885817911273)]"
2255,"('reconnaissance', 'NOUN')",6,"[(6, 0.756624397074505), (11, 0.1573535670935652)]"
2257,"('reconstruction', 'NOUN')",6,"[(6, 0.7316743752191781), (11, 0.16368806273745826)]"
2259,"('record', 'NOUN')",9,"[(3, 0.20513052739515125), (9, 0.6125377499046487)]"
2260,"('recours', 'NOUN')",3,"[(3, 0.3425466900937921), (9, 0.24168871041101514)]"
2262,"('recueil', 'NOUN')",9,"[(3, 0.18667485135956607), (9, 0.6518008243560588)]"
2264,"('regard', 'NOUN')",9,"[(3, 0.108951271645045), (9, 0.776321883947058)]"
2266,"('registre', 'NOUN')",9,"[(3, 0.2814772949722551), (9, 0.5550169899626051)]"
2269,"('reine', 'NOUN')",6,"[(6, 0.503482786685079), (9, 0.10676708910324181), (11, 0.1881948015432625)]"
2272,"('relatif', 'ADJ')",1,"[(0, 0.19458742407353272), (1, 0.48495138113199643)]"
2278,"('religion', 'NOUN')",6,"[(6, 0.5751720850084456), (11, 0.33375571117578823)]"
2286,"('rencontre', 'NOUN')",6,"[(6, 0.5696713641929675), (11, 0.37941998684401834)]"
2288,"('rendez-vous', 'NOUN')",9,"[(3, 0.25286056831806475), (9, 0.46251106818423293)]"
2290,"('renforcement', 'NOUN')",9,"[(3, 0.10988522565188259), (9, 0.7554471311252009)]"
2294,"('renseignement', 'NOUN')",3,"[(3, 0.5586292995273746), (9, 0.1807667207987835)]"
2297,"('repas', 'NOUN')",9,"[(3, 0.15202370985512292), (9, 0.7590235324161374)]"
2301,"('reprise', 'NOUN')",11,"[(3, 0.10192935733049359), (6, 0.19592867450661647), (11, 0.5198404889376026)]"
2304,"('représentant', 'NOUN')",3,"[(3, 0.6922240053636355), (9, 0.1846819646371752)]"
2305,"('représentation', 'NOUN')",11,"[(6, 0.4097122048160998), (11, 0.5109361250437577)]"
2307,"('respect', 'NOUN')",9,"[(3, 0.11609532347727308), (9, 0.7417310158811736)]"
2310,"('responsabilité', 'NOUN')",11,"[(6, 0.37935905272126935), (11, 0.5424064237428848)]"
2311,"('responsable', 'ADJ')",10,"[(1, 0.2874915791925566), (10, 0.3294147942507472)]"
2312,"('responsable', 'NOUN')",9,"[(3, 0.4393115951046436), (9, 0.451876021850026)]"
2314,"('ressource', 'NOUN')",11,"[(6, 0.13058350783722134), (11, 0.7427378052772082)]"
2315,"('restaurant', 'NOUN')",9,"[(3, 0.15012976203289238), (9, 0.7304901543499509)]"
2316,"('restauration', 'NOUN')",6,"[(6, 0.8497826488989878), (11, 0.10721067678471134)]"
2318,"('reste', 'NOUN')",9,"[(3, 0.12138474421635585), (9, 0.7018828650980693)]"
2320,"('retard', 'NOUN')",3,"[(3, 0.4577853117945779), (9, 0.3544362137240501)]"
2323,"('retour', 'NOUN')",9,"[(3, 0.20314888192716063), (9, 0.58570561580982)]"
2325,"('retrait', 'NOUN')",9,"[(3, 0.28881278020409634), (9, 0.5337879460845)]"
2326,"('retraite', 'NOUN')",6,"[(6, 0.6675442329252286), (11, 0.18620917743764961)]"
2328,"('revanche', 'NOUN')",6,"[(3, 0.10119477938484518), (5, 0.13524384921878135), (6, 0.16281409384821655), (11, 0.1335041320654011)]"
2330,"('revenu', 'NOUN')",3,"[(3, 0.6099423928945507), (9, 0.21081449472457287)]"
2332,"('revue', 'NOUN')",6,"[(6, 0.571310743445704), (11, 0.3300059808624186)]"
2334,"('richesse', 'NOUN')",11,"[(6, 0.22779042664567928), (11, 0.6987690682395585)]"
2335,"('rien', 'PRON')",3,"[(1, 0.10503690269130042), (3, 0.16172094422516403), (7, 0.13576847450348356), (9, 0.11376217687094632), (10, 0.13643880109401244)]"
2336,"('risque', 'NOUN')",9,"[(3, 0.2945809873672518), (9, 0.5528300530666361)]"
2337,"('rival', 'NOUN')",3,"[(3, 0.21771212945147395), (6, 0.12086319327719794), (9, 0.19047635152848097), (11, 0.12443708359001913)]"
2338,"('rive', 'NOUN')",6,"[(6, 0.6226196019004455), (11, 0.21706381602159966)]"
2339,"('rivière', 'NOUN')",6,"[(6, 0.6200436432496936), (11, 0.2251370916223193)]"
2340,"('roche', 'NOUN')",11,"[(6, 0.18986962008464867), (11, 0.5258886441514227)]"
2341,"('rock', 'NOUN')",9,"[(1, 0.11429041385991821), (3, 0.2563499551513233), (9, 0.2595912677315096)]"
2344,"('romain', 'NOUN')",3,"[(3, 0.3240829834624867), (9, 0.20976541334604343), (11, 0.19305712073385764)]"
2346,"('roman', 'NOUN')",9,"[(3, 0.2602540169667411), (9, 0.672141301427964)]"
2349,"('route', 'NOUN')",6,"[(6, 0.8609764722797987), (11, 0.12136899021841115)]"
2353,"('rue', 'NOUN')",6,"[(6, 0.6834792058422626), (11, 0.18621334054100966)]"
2354,"('rugby', 'NOUN')",5,"[(3, 0.15881815779891192), (5, 0.22451603125456665), (9, 0.10581435311869)]"
2355,"('ruine', 'NOUN')",11,"[(3, 0.10661504509818048), (6, 0.1442176859180207), (11, 0.5660811633282335)]"
2356,"('rupture', 'NOUN')",6,"[(6, 0.6614694522621137), (11, 0.239232328674903)]"
2357,"('rural', 'ADJ')",0,"[(0, 0.8140936437227755), (1, 0.10866211729540487)]"
2359,"('rythme', 'NOUN')",9,"[(3, 0.11096067202969648), (9, 0.7617643108658156)]"
2360,"('règle', 'NOUN')",11,"[(6, 0.1465232836349277), (11, 0.7492103111053391)]"
2363,"('réaction', 'NOUN')",6,"[(6, 0.572108797902684), (11, 0.3624179034589897)]"
2365,"('réalisateur', 'NOUN')",9,"[(3, 0.3514344157981448), (9, 0.49571322924942135)]"
2366,"('réalisation', 'NOUN')",6,"[(6, 0.8222755812617412), (11, 0.13493503373006197)]"
2368,"('réalité', 'NOUN')",6,"[(6, 0.7419392158591006), (11, 0.15361625701437914)]"
2371,"('récit', 'NOUN')",9,"[(3, 0.2512845387944665), (9, 0.5988173542893228)]"
2374,"('récompense', 'NOUN')",11,"[(6, 0.3094526853193227), (11, 0.5712131181675797)]"
2378,"('réduction', 'NOUN')",6,"[(6, 0.4136752899638213), (11, 0.37585378606005887)]"
2380,"('réel', 'ADJ')",1,"[(0, 0.24733581815255182), (1, 0.5030309499192859)]"
2382,"('réflexion', 'NOUN')",6,"[(6, 0.5524542362565528), (11, 0.39643364857742175)]"
2383,"('réforme', 'NOUN')",6,"[(6, 0.7121004175400836), (11, 0.242067957199714)]"
2384,"('réfugié', 'NOUN')",3,"[(3, 0.48144789826927936), (9, 0.11646400679377818), (11, 0.10566039245033343)]"
2385,"('référence', 'NOUN')",6,"[(3, 0.10507481249222593), (6, 0.33627237157038875), (11, 0.25463279992887566)]"
2388,"('région', 'NOUN')",6,"[(6, 0.728405078523536), (11, 0.1654178456822811)]"
2396,"('réponse', 'NOUN')",6,"[(6, 0.5386174942759722), (11, 0.42239300617064895)]"
2398,"('république', 'NOUN')",6,"[(6, 0.68899926302579), (11, 0.15540512392948339)]"
2399,"('réputation', 'NOUN')",6,"[(6, 0.5881899677349655), (11, 0.19659463927886933)]"
